"97299",\N,"1"
"73147",\N,"1"
"49555",\N,"1"
"40198",\N,"1"
"73461","40005","1"
"4224","23007","1"
"13315","36077","1"
"31524","13127","1"
"73663","40043","1"
"49719","26097","1"
"40409","21137","1"
"13361","36043","1"
"89173",\N,"1"
"49799","26031","1"
"13441","36065","1"
"4488","23019","1"
"89415","32021","1"
"61075","17085","1"
"4606","23029","1"
"50006","19069","1"
"13659","36045","1"
"74427","40021","1"
"50104","19107","1"
"61345","17011","1"
"13746","36007","1"
"61430","17095","1"
"77279",\N,"1"
"41269",\N,"1"
"32195","12069","1"
"90070",\N,"1"
"50276","19015","1"
"61532","17125","1"
"77359","48407","1"
"41649","21071","1"
"14025","36029","1"
"74965","40001","1"
"22731","51113","1"
"61679",\N,"1"
"42100",\N,"1"
"22971","51125","1"
"50669","19013","1"
"42256","21031","1"
"32511","12033","1"
"90608",\N,"1"
"23066","51115","1"
"51033","19021","1"
"62021","17119","1"
"90730",\N,"1"
"51331","19059","1"
"77670",\N,"1"
"32644",\N,"1"
"90831","6037","1"
"51529","19047","1"
"5762","50021","1"
"23350","51131","1"
"78000",\N,"1"
"43063",\N,"1"
"52171","19037","1"
"62518","17107","1"
"75554","48037","1"
"23519",\N,"1"
"62623",\N,"1"
"14827","36101","1"
"62719",\N,"1"
"6138",\N,"1"
"23872","51053","1"
"15033","42125","1"
"75867",\N,"1"
"52760","19031","1"
"76055","48217","1"
"53135",\N,"1"
"15346","42059","1"
"63361","29027","1"
"6834",\N,"1"
"63533","29001","1"
"78740",\N,"1"
"33427",\N,"1"
"92140","6073","1"
"24609","51167","1"
"63745","29031","1"
"78795",\N,"1"
"33471","12043","1"
"24851","54059","1"
"63967","29023","1"
"76652","48035","1"
"25067","54039","1"
"53708",\N,"1"
"15957","42021","1"
"92333","6071","1"
"25266","54087","1"
"44402","39155","1"
"77016","48201","1"
"16200",\N,"1"
"33741",\N,"1"
"64489","29075","1"
"16340","42123","1"
"54210","55029","1"
"79913",\N,"1"
"44702","39151","1"
"64862","29097","1"
"16738","42083","1"
"80137","8001","1"
"7976","34027","1"
"26581","54103","1"
"17023","42043","1"
"27016","37169","1"
"34330",\N,"1"
"93140",\N,"1"
"80467","8107","1"
"93264",\N,"1"
"54769","55091","1"
"17365","42133","1"
"54917",\N,"1"
"93529","6051","1"
"45760","39105","1"
"54986","55137","1"
"45839",\N,"1"
"81133","8023","1"
"45899","39161","1"
"93794",\N,"1"
"27919","37041","1"
"55245",\N,"1"
"97737","41035","1"
"46137",\N,"1"
"35218","1073","1"
"94046",\N,"1"
"35445",\N,"1"
"82222","56027","1"
"35564","1059","1"
"94157",\N,"1"
"757","72133","1"
"82644","56025","1"
"98095",\N,"1"
"94430",\N,"1"
"912","72127","1"
"46501","18099","1"
"55646",\N,"1"
"98141",\N,"1"
"10173","36061","1"
"83263","16041","1"
"35951","1049","1"
"83424","16081","1"
"68101",\N,"1"
"94729",\N,"1"
"1124",\N,"1"
"98358","53031","1"
"1243","25015","1"
"36511","1003","1"
"84006","49035","1"
"56248","27051","1"
"68714","31149","1"
"56339","27041","1"
"47359","18009","1"
"98612","53069","1"
"37065",\N,"1"
"69247",\N,"1"
"84431",\N,"1"
"56589","27005","1"
"11300",\N,"1"
"84772","49021","1"
"19265",\N,"1"
"47862","18121","1"
"57035","46087","1"
"99014",\N,"1"
"37286",\N,"1"
"70235",\N,"1"
"57220","46011","1"
"37353","47011","1"
"29511","45051","1"
"99213",\N,"1"
"70511",\N,"1"
"57744","46033","1"
"29633",\N,"1"
"70577","22097","1"
"2262",\N,"1"
"70669","22019","1"
"2362",\N,"1"
"58336",\N,"1"
"29802",\N,"1"
"58566","38059","1"
"29915","45013","1"
"71023","22015","1"
"48276",\N,"1"
"58763","38053","1"
"99928",\N,"1"
"37966",\N,"1"
"12064","36077","1"
"2647","25001","1"
"59076","30103","1"
"38069","47075","1"
"12124","36039","1"
"30057",\N,"1"
"71346","22079","1"
"2722",\N,"1"
"30095",\N,"1"
"20204","11001","1"
"48456","26063","1"
"59596",\N,"1"
"71858","5099","1"
"12343",\N,"1"
"96125","6091","1"
"30201",\N,"1"
"59854","30077","1"
"38548","47141","1"
"12429","36111","1"
"96322",\N,"1"
"3108",\N,"1"
"86886",\N,"1"
"38764","28011","1"
"96747","15007","1"
"30348",\N,"1"
"72390","5107","1"
"30451","13043","1"
"87181",\N,"1"
"20884",\N,"1"
"60128",\N,"1"
"96833",\N,"1"
"3530",\N,"1"
"21016",\N,"1"
"96984",\N,"1"
"30593",\N,"1"
"72754",\N,"1"
"39442",\N,"1"
"12852","36031","1"
"72865","5083","1"
"87823","35053","1"
"88028","35017","1"
"49325","26015","1"
"39756","28017","1"
"31012","13023","1"
"21309",\N,"1"
"31078","13079","1"
"88386",\N,"1"
"49479",\N,"1"
"40111","21027","1"
"89020","32023","1"
"21751",\N,"1"
"21821","24039","1"
"60938","17075","1"
"31717",\N,"1"
"4442","23021","1"
"89218",\N,"1"
"22001",\N,"1"
"13477","36065","1"
"22106",\N,"1"
"40928",\N,"1"
"13618","36045","1"
"41046","21077","1"
"4729",\N,"1"
"22338",\N,"1"
"4860","23013","1"
"22530","51133","1"
"50216","19077","1"
"61466","17131","1"
"41451",\N,"1"
"74872","40049","1"
"50319","19153","1"
"41762","21131","1"
"50513",\N,"1"
"61726","17105","1"
"77444","48039","1"
"42035","21039","1"
"32359","12029","1"
"90498",\N,"1"
"61913","17041","1"
"90645",\N,"1"
"42444",\N,"1"
"23169","51119","1"
"51369",\N,"1"
"62216","17027","1"
"51560","19155","1"
"77877",\N,"1"
"23410","51001","1"
"62380","17067","1"
"78017","48163","1"
"6006",\N,"1"
"91243",\N,"1"
"23469",\N,"1"
"52222","19095","1"
"14788","36009","1"
"75574","48037","1"
"6100",\N,"1"
"91394",\N,"1"
"52535","19101","1"
"43333","39091","1"
"43456","39123","1"
"15054","42125","1"
"24062",\N,"1"
"62994","17077","1"
"78420",\N,"1"
"43556","39039","1"
"15127",\N,"1"
"91779",\N,"1"
"63048","29099","1"
"78567","48061","1"
"76072",\N,"1"
"24236","51191","1"
"15282",\N,"1"
"92022",\N,"1"
"24340","51191","1"
"63164",\N,"1"
"78656","48055","1"
"15385",\N,"1"
"78719","48453","1"
"76306","48485","1"
"15629","42129","1"
"92164",\N,"1"
"78861","48325","1"
"33488",\N,"1"
"44244",\N,"1"
"25118","54019","1"
"79225","48197","1"
"16014",\N,"1"
"76932","48105","1"
"92347","6071","1"
"25306","54039","1"
"64125","29095","1"
"92406",\N,"1"
"64267",\N,"1"
"79699","48441","1"
"16233","42031","1"
"25631",\N,"1"
"54152",\N,"1"
"64576",\N,"1"
"79832",\N,"1"
"92593",\N,"1"
"25871","54081","1"
"54424","55067","1"
"16646","42021","1"
"65165",\N,"1"
"45038",\N,"1"
"16825","42033","1"
"34088",\N,"1"
"92830",\N,"1"
"54560","55125","1"
"26690","54019","1"
"65534","29105","1"
"80256",\N,"1"
"17037","42099","1"
"34274",\N,"1"
"65627","29213","1"
"17084","42087","1"
"34423",\N,"1"
"27216",\N,"1"
"17229","42057","1"
"54811",\N,"1"
"17324","42001","1"
"8349","34011","1"
"54872","55013","1"
"34671",\N,"1"
"97407",\N,"1"
"80930","8041","1"
"8818",\N,"1"
"27656",\N,"1"
"66508","20117","1"
"45862","39011","1"
"35097","1009","1"
"9020",\N,"1"
"66838","20017","1"
"17508","42071","1"
"97794",\N,"1"
"9227",\N,"1"
"67018","20077","1"
"17573",\N,"1"
"97876","41061","1"
"9730",\N,"1"
"617","72017","1"
"82022",\N,"1"
"17772","42093","1"
"98025",\N,"1"
"17878","42037","1"
"35592","1075","1"
"10052",\N,"1"
"94230",\N,"1"
"28256",\N,"1"
"789",\N,"1"
"82731","56005","1"
"46376","18089","1"
"55533",\N,"1"
"35673","1079","1"
"10125",\N,"1"
"83120","16029","1"
"55710","27137","1"
"10235",\N,"1"
"28406",\N,"1"
"67789",\N,"1"
"83328","16083","1"
"55796",\N,"1"
"10406",\N,"1"
"1041",\N,"1"
"18342","42089","1"
"46743","18003","1"
"55932","27109","1"
"1093","25011","1"
"56002",\N,"1"
"98334",\N,"1"
"94823",\N,"1"
"68317","31109","1"
"10609",\N,"1"
"94946","6041","1"
"18656","42079","1"
"47037","18137","1"
"56169","27083","1"
"95009",\N,"1"
"68547",\N,"1"
"84024","49043","1"
"56284","27067","1"
"68764","31003","1"
"68870","31019","1"
"1567",\N,"1"
"19016",\N,"1"
"47383","18035","1"
"37032","47021","1"
"11156",\N,"1"
"95190",\N,"1"
"47456","18109","1"
"56547","27027","1"
"37078","47081","1"
"47579","18147","1"
"56657","27061","1"
"29296",\N,"1"
"56984",\N,"1"
"29391",\N,"1"
"2006",\N,"1"
"19331",\N,"1"
"37317","47139","1"
"11535",\N,"1"
"2069",\N,"1"
"29544","45051","1"
"99282",\N,"1"
"37424",\N,"1"
"19562","42011","1"
"57792","46093","1"
"70598",\N,"1"
"19730","10003","1"
"58222","38067","1"
"99593",\N,"1"
"11812",\N,"1"
"95649",\N,"1"
"29704","45023","1"
"70733","22063","1"
"2392",\N,"1"
"85320","4013","1"
"19944","10005","1"
"58423","38043","1"
"95690","6067","1"
"29832","45037","1"
"29944","45049","1"
"2574",\N,"1"
"58953",\N,"1"
"38014",\N,"1"
"95876",\N,"1"
"71229","22067","1"
"2662",\N,"1"
"20129","51107","1"
"59108",\N,"1"
"71406","22085","1"
"38224","47079","1"
"30108","13045","1"
"85781",\N,"1"
"20340",\N,"1"
"59639","30049","1"
"38339","47109","1"
"71937","5113","1"
"20577",\N,"1"
"12378",\N,"1"
"72025","5029","1"
"48730","26069","1"
"38562","47087","1"
"12445",\N,"1"
"96411",\N,"1"
"48814",\N,"1"
"87014","35006","1"
"20765","24003","1"
"48857","26155","1"
"60054",\N,"1"
"96760","15001","1"
"30400",\N,"1"
"72442","5093","1"
"3260","33013","1"
"39041","28049","1"
"96801",\N,"1"
"30495",\N,"1"
"72576","5049","1"
"96864",\N,"1"
"3586","33009","1"
"87521","35039","1"
"97010",\N,"1"
"49228","26091","1"
"12873","36115","1"
"72933","5047","1"
"12957","36033","1"
"73028","40073","1"
"3886","33003","1"
"88047","35013","1"
"4019","23005","1"
"21400",\N,"1"
"40049","21155","1"
"31099",\N,"1"
"88815",\N,"1"
"40140","21027","1"
"31314","13179","1"
"73421",\N,"1"
"4131",\N,"1"
"89039","32003","1"
"31475",\N,"1"
"89114",\N,"1"
"60761",\N,"1"
"31604",\N,"1"
"73951","40139","1"
"89150",\N,"1"
"49765","26031","1"
"13417","36065","1"
"31765","13071","1"
"89393",\N,"1"
"4567",\N,"1"
"61125",\N,"1"
"13641","36045","1"
"74358","40115","1"
"50055","19099","1"
"74534","40029","1"
"50141","19099","1"
"77256",\N,"1"
"13808","36077","1"
"74829","40107","1"
"4921","23027","1"
"90060",\N,"1"
"77344",\N,"1"
"41543","21195","1"
"74939","40079","1"
"90124",\N,"1"
"50361",\N,"1"
"41833","21133","1"
"61744","17105","1"
"75055",\N,"1"
"5153","50027","1"
"90309",\N,"1"
"75158","48257","1"
"51241","19119","1"
"77644",\N,"1"
"32622","12001","1"
"23211",\N,"1"
"62233","17157","1"
"14565",\N,"1"
"75266",\N,"1"
"91021",\N,"1"
"51640","19071","1"
"77962","48239","1"
"43044","39021","1"
"5836","50005","1"
"91191",\N,"1"
"14731","36009","1"
"23660",\N,"1"
"52355","19095","1"
"62694","17137","1"
"43242",\N,"1"
"32965",\N,"1"
"62859","17065","1"
"75833","48289","1"
"91622",\N,"1"
"62922","17087","1"
"75973","48419","1"
"63015","29071","1"
"78515",\N,"1"
"43600",\N,"1"
"24165","51089","1"
"53070","55117","1"
"63073","29071","1"
"43748","39127","1"
"76095",\N,"1"
"24271","51169","1"
"76138",\N,"1"
"24368","51173","1"
"53173",\N,"1"
"63339","29163","1"
"63445","29045","1"
"15533","42009","1"
"76371","48275","1"
"24586","51143","1"
"53497",\N,"1"
"78764",\N,"1"
"33459",\N,"1"
"78940","48015","1"
"44211",\N,"1"
"33512",\N,"1"
"76627","48217","1"
"92255",\N,"1"
"79086","48341","1"
"15930","42021","1"
"76715",\N,"1"
"53811","55043","1"
"64097","29107","1"
"79322","48107","1"
"44330",\N,"1"
"16045","42019","1"
"25352",\N,"1"
"79511","48033","1"
"92470",\N,"1"
"64454","29021","1"
"79729",\N,"1"
"44606","39169","1"
"64643","29033","1"
"77207",\N,"1"
"25938","54019","1"
"54308",\N,"1"
"64821",\N,"1"
"16514",\N,"1"
"92725",\N,"1"
"26337","54085","1"
"26541","54061","1"
"45163",\N,"1"
"8020","34015","1"
"17105",\N,"1"
"54754","55019","1"
"34554",\N,"1"
"65820",\N,"1"
"80583",\N,"1"
"45455",\N,"1"
"54832","55007","1"
"27483",\N,"1"
"66050","20045","1"
"54896","55107","1"
"45716","39009","1"
"66265",\N,"1"
"45813","39039","1"
"81110",\N,"1"
"55081",\N,"1"
"46046",\N,"1"
"9090",\N,"1"
"66890",\N,"1"
"46120","18109","1"
"55322","27019","1"
"35208","1073","1"
"111",\N,"1"
"17643",\N,"1"
"55367","27019","1"
"35403",\N,"1"
"9854",\N,"1"
"94094",\N,"1"
"28121",\N,"1"
"67146","20035","1"
"82082","31007","1"
"67251",\N,"1"
"35621","1043","1"
"10093",\N,"1"
"94321",\N,"1"
"28302",\N,"1"
"67475","20041","1"
"82925","56035","1"
"46404","18089","1"
"98123",\N,"1"
"83226","16037","1"
"18084",\N,"1"
"55736","27061","1"
"35875",\N,"1"
"18255","42025","1"
"1066","25015","1"
"83601","16039","1"
"46773","18001","1"
"55953","27047","1"
"56023","27043","1"
"98347",\N,"1"
"83811","16017","1"
"18615","42069","1"
"98384",\N,"1"
"36454","1035","1"
"47108","18117","1"
"95024",\N,"1"
"1438","25027","1"
"18904",\N,"1"
"98537","53027","1"
"95072",\N,"1"
"36986",\N,"1"
"11070",\N,"1"
"37048","47147","1"
"69156","31007","1"
"84340","49003","1"
"56566","27087","1"
"95303","6047","1"
"69818",\N,"1"
"47615","18147","1"
"56720","27069","1"
"37171","47125","1"
"29324","45083","1"
"70075","22087","1"
"84756","49021","1"
"47806",\N,"1"
"99000",\N,"1"
"70146",\N,"1"
"85066",\N,"1"
"48031",\N,"1"
"57369","46015","1"
"85150",\N,"1"
"85243",\N,"1"
"58041","38077","1"
"99521",\N,"1"
"37709","47057","1"
"29669","45007","1"
"70635",\N,"1"
"48153",\N,"1"
"58270","38099","1"
"99619",\N,"1"
"70757","22047","1"
"85337","4013","1"
"19960","10005","1"
"48232",\N,"1"
"2636",\N,"1"
"85665",\N,"1"
"59489","30027","1"
"38253","47131","1"
"96044","6093","1"
"71825","5057","1"
"30177","13227","1"
"2894","44009","1"
"86082",\N,"1"
"20610",\N,"1"
"96218",\N,"1"
"86342",\N,"1"
"59920","30029","1"
"38585","47175","1"
"96573",\N,"1"
"30304",\N,"1"
"72137","5023","1"
"3085",\N,"1"
"48826",\N,"1"
"38685","28071","1"
"96735",\N,"1"
"72324","5037","1"
"3230","33013","1"
"30424",\N,"1"
"72472","5111","1"
"3279","33009","1"
"12608",\N,"1"
"30514",\N,"1"
"20995",\N,"1"
"49052","26025","1"
"60159",\N,"1"
"39207",\N,"1"
"12767","36105","1"
"21052","24005","1"
"60204",\N,"1"
"39404",\N,"1"
"21123",\N,"1"
"49245","26023","1"
"12913","36031","1"
"30734","13129","1"
"72958","5127","1"
"39664","28005","1"
"21257",\N,"1"
"49392",\N,"1"
"39992",\N,"1"
"4041","23017","1"
"88336","35027","1"
"49450","26005","1"
"60550","17037","1"
"40069","21155","1"
"97300",\N,"1"
"31202",\N,"1"
"21642",\N,"1"
"73463","40019","1"
"4225",\N,"1"
"49657","26113","1"
"40419","21079","1"
"31649","13173","1"
"4421","23009","1"
"61015","17141","1"
"13451",\N,"1"
"74080","40131","1"
"4489","23019","1"
"61077","17201","1"
"40823","21095","1"
"74155",\N,"1"
"4607","23009","1"
"50007","19153","1"
"61251","17195","1"
"50174","19039","1"
"61431","17057","1"
"77282",\N,"1"
"4942","23021","1"
"22623","51157","1"
"14026","36029","1"
"74986",\N,"1"
"5005",\N,"1"
"22732","51113","1"
"50447","19081","1"
"32329",\N,"1"
"50583","19161","1"
"32430","12013","1"
"50672","19075","1"
"90609",\N,"1"
"51037","19035","1"
"62022","17083","1"
"51334","19059","1"
"77682",\N,"1"
"42610",\N,"1"
"5664","50023","1"
"90832",\N,"1"
"51531","19009","1"
"77848",\N,"1"
"75368",\N,"1"
"91054",\N,"1"
"23355",\N,"1"
"62345","17149","1"
"78002","48029","1"
"14657",\N,"1"
"32793",\N,"1"
"91212",\N,"1"
"62520","17167","1"
"78066","48325","1"
"14770","36003","1"
"75555","48067","1"
"91327",\N,"1"
"23529",\N,"1"
"52316","19095","1"
"78164","48123","1"
"75656","48067","1"
"91372",\N,"1"
"52406",\N,"1"
"62721",\N,"1"
"14884","36003","1"
"33005",\N,"1"
"6170",\N,"1"
"23874","51175","1"
"52624","19111","1"
"78269",\N,"1"
"43434","39095","1"
"75889",\N,"1"
"62952","17003","1"
"43533","39051","1"
"33106",\N,"1"
"24100",\N,"1"
"53030",\N,"1"
"24315","51021","1"
"53138",\N,"1"
"43948","39081","1"
"15349","42059","1"
"76178",\N,"1"
"15450","42051","1"
"33348",\N,"1"
"76258","48121","1"
"6836",\N,"1"
"63544","29001","1"
"44100",\N,"1"
"76433","48143","1"
"63750","29017","1"
"78799",\N,"1"
"76540",\N,"1"
"92222","6025","1"
"24856",\N,"1"
"63997",\N,"1"
"78960",\N,"1"
"44294",\N,"1"
"15958","42021","1"
"33595",\N,"1"
"76873","48083","1"
"25270","54087","1"
"53968","55057","1"
"79563","48441","1"
"33743",\N,"1"
"7514","34031","1"
"92513",\N,"1"
"64491","29005","1"
"33804",\N,"1"
"7653",\N,"1"
"54211","55029","1"
"64726","29083","1"
"79914",\N,"1"
"64865","29119","1"
"33924","12071","1"
"54466","55019","1"
"65080","29027","1"
"54540","26053","1"
"34136",\N,"1"
"65427",\N,"1"
"80225",\N,"1"
"17012",\N,"1"
"17024","42099","1"
"93034",\N,"1"
"17063","42087","1"
"34343",\N,"1"
"93147",\N,"1"
"27131",\N,"1"
"65682","29057","1"
"80468","8049","1"
"17212","42057","1"
"8209",\N,"1"
"65759","29213","1"
"45412",\N,"1"
"54770","55035","1"
"34605",\N,"1"
"54850","55003","1"
"8528","34023","1"
"34712",\N,"1"
"45761","39009","1"
"81023","8101","1"
"93664","6019","1"
"27805","37015","1"
"45978",\N,"1"
"8903",\N,"1"
"93800",\N,"1"
"66761","20207","1"
"55252",\N,"1"
"97738","41025","1"
"9146",\N,"1"
"66968","20201","1"
"94047",\N,"1"
"67070","20007","1"
"35446","1125","1"
"46255",\N,"1"
"28219",\N,"1"
"67402",\N,"1"
"758",\N,"1"
"94432",\N,"1"
"83025","56039","1"
"55655",\N,"1"
"10174","36061","1"
"28388",\N,"1"
"83271","16077","1"
"18108",\N,"1"
"46566",\N,"1"
"55764","27061","1"
"98222","53055","1"
"35952","1009","1"
"94569","6013","1"
"28454","37133","1"
"46721","18033","1"
"55917","27039","1"
"36033","1013","1"
"28520","37031","1"
"83622","16015","1"
"46793","18033","1"
"55974","27045","1"
"94760",\N,"1"
"1128","25013","1"
"36320","1069","1"
"68405","31159","1"
"56143","27063","1"
"36513","1097","1"
"68517","31109","1"
"18812","42115","1"
"56253","27067","1"
"68715","31119","1"
"84061","49043","1"
"47260","18071","1"
"98562","53027","1"
"84110",\N,"1"
"47360","18065","1"
"56437","27111","1"
"95152",\N,"1"
"69003",\N,"1"
"84304","49005","1"
"19042",\N,"1"
"56529","27027","1"
"95231","6077","1"
"1807",\N,"1"
"84476",\N,"1"
"47557","18083","1"
"11313",\N,"1"
"29211",\N,"1"
"70019",\N,"1"
"1888",\N,"1"
"98920",\N,"1"
"11386",\N,"1"
"95365","6047","1"
"70108",\N,"1"
"84773","49055","1"
"19272",\N,"1"
"57036","46125","1"
"11504",\N,"1"
"95417","6045","1"
"29512","45069","1"
"95520",\N,"1"
"2153",\N,"1"
"99371","53001","1"
"2269",\N,"1"
"99559","2050","1"
"95637","6113","1"
"29686","45073","1"
"19910",\N,"1"
"99661","2013","1"
"11948","36103","1"
"19976",\N,"1"
"58571","38057","1"
"29918","45049","1"
"71024","22013","1"
"85417",\N,"1"
"20033",\N,"1"
"37996",\N,"1"
"71200",\N,"1"
"38075","47047","1"
"59412","30013","1"
"96006","6035","1"
"71626",\N,"1"
"2804","44009","1"
"20210",\N,"1"
"38310","47071","1"
"96058","6093","1"
"30140",\N,"1"
"2862",\N,"1"
"20630","24037","1"
"38549","47049","1"
"72085","5145","1"
"20701","24003","1"
"38630","28027","1"
"86955",\N,"1"
"38774","28011","1"
"12523","36021","1"
"87062","35053","1"
"48894","26037","1"
"30453","13267","1"
"72530","5023","1"
"87185",\N,"1"
"39121",\N,"1"
"96835",\N,"1"
"72654",\N,"1"
"39236",\N,"1"
"97000",\N,"1"
"87569","35047","1"
"49264","26065","1"
"88029","35029","1"
"49326","26081","1"
"31013",\N,"1"
"4003","23005","1"
"21312",\N,"1"
"31079","13017","1"
"4057","23005","1"
"49501",\N,"1"
"13137",\N,"1"
"73172",\N,"1"
"89021","32003","1"
"49625","26101","1"
"13216",\N,"1"
"73543","40031","1"
"4257","23017","1"
"40346","21011","1"
"13332","36017","1"
"73832","40045","1"
"40464","21021","1"
"13404","36049","1"
"89234",\N,"1"
"22002",\N,"1"
"22107",\N,"1"
"49922","26061","1"
"40936",\N,"1"
"22211","51013","1"
"61277","17073","1"
"32096","12023","1"
"22341",\N,"1"
"41169","21089","1"
"74731","40013","1"
"22534","51177","1"
"4962","23011","1"
"41773","21119","1"
"90225",\N,"1"
"14122",\N,"1"
"77500",\N,"1"
"42138",\N,"1"
"75084",\N,"1"
"5340","50003","1"
"23018",\N,"1"
"61917","17041","1"
"42302",\N,"1"
"14422","36037","1"
"5447","50011","1"
"23095",\N,"1"
"62044","17061","1"
"90751",\N,"1"
"62218","17027","1"
"32694","12001","1"
"91004",\N,"1"
"51561","19129","1"
"77878","48051","1"
"23411",\N,"1"
"52068","19061","1"
"78022","48297","1"
"91245",\N,"1"
"23475",\N,"1"
"52224","19011","1"
"62541","17107","1"
"78112","48029","1"
"43150","39045","1"
"32859",\N,"1"
"75576",\N,"1"
"6061","9005","1"
"62668","17137","1"
"75682","48401","1"
"91395",\N,"1"
"23806","51041","1"
"62823","17191","1"
"23922","51135","1"
"52649","19087","1"
"78355","48047","1"
"43457","39143","1"
"33061",\N,"1"
"6350","9011","1"
"62995","17087","1"
"78450",\N,"1"
"43557","39051","1"
"24237","51051","1"
"63115","29510","1"
"78618","48171","1"
"33200",\N,"1"
"63174",\N,"1"
"92072",\N,"1"
"44059",\N,"1"
"15482","42051","1"
"33402",\N,"1"
"63626","29187","1"
"15631","42051","1"
"76459","48237","1"
"92167",\N,"1"
"24643",\N,"1"
"63834","29133","1"
"15720",\N,"1"
"33493","12099","1"
"24941","54063","1"
"53580","55049","1"
"79040","48195","1"
"44249",\N,"1"
"15868","42047","1"
"76701","48309","1"
"92305","6071","1"
"25123","54053","1"
"53744",\N,"1"
"16022","42019","1"
"33608",\N,"1"
"76935","48413","1"
"53939","55047","1"
"64126","29095","1"
"16121","42085","1"
"77028","48201","1"
"7455",\N,"1"
"64320",\N,"1"
"25637","54045","1"
"64586",\N,"1"
"33820",\N,"1"
"25873","54081","1"
"80024","8001","1"
"26254","54083","1"
"65185",\N,"1"
"7925",\N,"1"
"26480",\N,"1"
"54562","55041","1"
"45146","39027","1"
"16917","42117","1"
"92885",\N,"1"
"65456","29055","1"
"80257",\N,"1"
"80436","8019","1"
"45311","39135","1"
"34425",\N,"1"
"93219","6107","1"
"54734","55033","1"
"8350","34001","1"
"66035","20043","1"
"45614","39053","1"
"34673",\N,"1"
"27524","37101","1"
"66088","20005","1"
"54943","55001","1"
"8726",\N,"1"
"80932",\N,"1"
"27671",\N,"1"
"66517","20161","1"
"8866",\N,"1"
"66619","20177","1"
"97632","41035","1"
"35098","1043","1"
"81410","8029","1"
"67019","20035","1"
"9",\N,"1"
"97881",\N,"1"
"35238",\N,"1"
"9734",\N,"1"
"94069",\N,"1"
"82050","56021","1"
"17774","42037","1"
"718","72103","1"
"46305",\N,"1"
"10059",\N,"1"
"94260",\N,"1"
"82732","56005","1"
"55542",\N,"1"
"10126",\N,"1"
"67578","20185","1"
"55716","27061","1"
"98175",\N,"1"
"10243",\N,"1"
"28407",\N,"1"
"999",\N,"1"
"83330","16047","1"
"55797","27017","1"
"35968","1049","1"
"10448",\N,"1"
"94584",\N,"1"
"46745","18003","1"
"36258","1027","1"
"94835",\N,"1"
"1202",\N,"1"
"83725",\N,"1"
"46957","18053","1"
"36353","1045","1"
"10667",\N,"1"
"68454","31131","1"
"47038","18155","1"
"98421","53053","1"
"10919","36071","1"
"28717","37099","1"
"68583",\N,"1"
"56285","27129","1"
"10975","36071","1"
"28758",\N,"1"
"84122",\N,"1"
"11170",\N,"1"
"69104",\N,"1"
"84323",\N,"1"
"56549","27027","1"
"69420",\N,"1"
"56662","27021","1"
"98843","53017","1"
"56995",\N,"1"
"2011",\N,"1"
"37318","47051","1"
"11540",\N,"1"
"70354","22057","1"
"2070",\N,"1"
"57321","46061","1"
"57570","46121","1"
"37489",\N,"1"
"57799","46081","1"
"85273",\N,"1"
"58223","38097","1"
"99595",\N,"1"
"11814",\N,"1"
"2400",\N,"1"
"58433","38021","1"
"29834","45003","1"
"58642","38007","1"
"29945","45013","1"
"58999",\N,"1"
"38015","47167","1"
"71232","22041","1"
"2663","25001","1"
"20130","51043","1"
"59122",\N,"1"
"71409","22079","1"
"85723","4019","1"
"85826",\N,"1"
"20342",\N,"1"
"59642","30059","1"
"30156",\N,"1"
"71940","5109","1"
"20588",\N,"1"
"12381",\N,"1"
"96154",\N,"1"
"30220","13077","1"
"72026","5001","1"
"38565","47049","1"
"96428",\N,"1"
"48815","26067","1"
"38658","28107","1"
"38835",\N,"1"
"96808",\N,"1"
"72581","5023","1"
"3443","33005","1"
"87313","35031","1"
"20907",\N,"1"
"39175","28021","1"
"12748","36105","1"
"3588","33007","1"
"87524","35055","1"
"12820",\N,"1"
"87936","35013","1"
"49279","26091","1"
"30828","13125","1"
"73029","40015","1"
"88048","35013","1"
"21235",\N,"1"
"39826","13273","1"
"73093","40087","1"
"49436","26127","1"
"97282",\N,"1"
"31106",\N,"1"
"73133",\N,"1"
"88832",\N,"1"
"21622","24019","1"
"40143","21027","1"
"13158","36023","1"
"97334",\N,"1"
"73430","40085","1"
"4207",\N,"1"
"13245",\N,"1"
"73620","40039","1"
"21777","24021","1"
"60789",\N,"1"
"40380","21165","1"
"73954",\N,"1"
"60959","17053","1"
"4471","23003","1"
"49865",\N,"1"
"40730",\N,"1"
"74360","40115","1"
"61322","17011","1"
"13714",\N,"1"
"74536","40077","1"
"4757","23003","1"
"61412","17131","1"
"77257",\N,"1"
"41224","21159","1"
"13809","36017","1"
"32180","12035","1"
"74832","40081","1"
"4923","23025","1"
"50248","19015","1"
"41553","21195","1"
"74940","40079","1"
"4978","23025","1"
"90128",\N,"1"
"22714","51047","1"
"50374",\N,"1"
"77390",\N,"1"
"41835","21133","1"
"50550",\N,"1"
"90320",\N,"1"
"61849","17019","1"
"14231",\N,"1"
"32487",\N,"1"
"90534",\N,"1"
"77572",\N,"1"
"23121",\N,"1"
"51246","19119","1"
"77647",\N,"1"
"32625","12075","1"
"23217",\N,"1"
"14567",\N,"1"
"75270","48113","1"
"23315","51093","1"
"32772",\N,"1"
"62451","17033","1"
"6072",\N,"1"
"91358",\N,"1"
"43256",\N,"1"
"91416",\N,"1"
